date,value,unit,region,breakdown
2025-03-31,484.72,rub_per_sqm_month,Мурманская область,сооружения
2025-03-31,277.39,rub_per_sqm_month,Ненецкий автономный округ (Архангельская область),здания
2025-03-31,811.23,rub_per_sqm_month,Ненецкий автономный округ (Архангельская область),помещения
2025-03-31,768.98,rub_per_sqm_month,Нижегородская область,здания
2025-03-31,543.54,rub_per_sqm_month,Нижегородская область,помещения
2025-03-31,429.49,rub_per_sqm_month,Нижегородская область,сооружения
2025-03-31,1280.23,rub_per_sqm_month,Новгородская область,здания
2025-03-31,320.66,rub_per_sqm_month,Новгородская область,помещения
2025-03-31,398.95,rub_per_sqm_month,Новгородская область,сооружения
2025-03-31,2019.41,rub_per_sqm_month,Новосибирская область,здания
2025-03-31,264.47,rub_per_sqm_month,Новосибирская область,машино-места
2025-03-31,793.03,rub_per_sqm_month,Новосибирская область,помещения
2025-03-31,48.12,rub_per_sqm_month,Новосибирская область,сооружения
2025-03-31,494.81,rub_per_sqm_month,Омская область,здания
2025-03-31,423.97,rub_per_sqm_month,Омская область,помещения
2025-03-31,47.98,rub_per_sqm_month,Омская область,сооружения
2025-03-31,262.1,rub_per_sqm_month,Оренбургская область,здания
2025-03-31,248.94,rub_per_sqm_month,Оренбургская область,машино-места
2025-03-31,877.76,rub_per_sqm_month,Оренбургская область,помещения
2025-03-31,154.31,rub_per_sqm_month,Оренбургская область,сооружения
2025-03-31,238.83,rub_per_sqm_month,Орловская область,здания
2025-03-31,232.19,rub_per_sqm_month,Орловская область,помещения
2025-03-31,38.5,rub_per_sqm_month,Орловская область,сооружения
2025-03-31,215.26,rub_per_sqm_month,Пензенская область,здания
2025-03-31,268.68,rub_per_sqm_month,Пензенская область,помещения
2025-03-31,52.88,rub_per_sqm_month,Пензенская область,сооружения
2025-03-31,565.94,rub_per_sqm_month,Пермский край,здания
2025-03-31,58.77,rub_per_sqm_month,Пермский край,машино-места
2025-03-31,1265.59,rub_per_sqm_month,Пермский край,помещения
2025-03-31,4.32,rub_per_sqm_month,Пермский край,сооружения
2025-03-31,390.49,rub_per_sqm_month,Приволжский федеральный округ,здания
2025-03-31,240.45,rub_per_sqm_month,Приволжский федеральный округ,машино-места
2025-03-31,613.19,rub_per_sqm_month,Приволжский федеральный округ,помещения
2025-03-31,71.31,rub_per_sqm_month,Приволжский федеральный округ,сооружения
2025-03-31,875.48,rub_per_sqm_month,Приморский край,здания
2025-03-31,1490.97,rub_per_sqm_month,Приморский край,помещения
2025-03-31,306.28,rub_per_sqm_month,Приморский край,сооружения
2025-03-31,574.14,rub_per_sqm_month,Псковская область,здания
2025-03-31,377.3,rub_per_sqm_month,Псковская область,помещения
2025-03-31,355.17,rub_per_sqm_month,Псковская область,сооружения
2025-03-31,341.64,rub_per_sqm_month,Республика Адыгея (Адыгея),здания
2025-03-31,1664.33,rub_per_sqm_month,Республика Адыгея (Адыгея),помещения
2025-03-31,1280.62,rub_per_sqm_month,Республика Алтай,здания
2025-03-31,467.73,rub_per_sqm_month,Республика Башкортостан,здания
2025-03-31,582.63,rub_per_sqm_month,Республика Башкортостан,помещения
2025-03-31,94.66,rub_per_sqm_month,Республика Башкортостан,сооружения
2025-03-31,244.45,rub_per_sqm_month,Республика Бурятия,здания
2025-03-31,708.91,rub_per_sqm_month,Республика Бурятия,помещения
2025-03-31,208.91,rub_per_sqm_month,Республика Бурятия,сооружения
2025-03-31,4287.2,rub_per_sqm_month,Республика Калмыкия,здания
2025-03-31,140.45,rub_per_sqm_month,Республика Калмыкия,помещения
2025-03-31,256.96,rub_per_sqm_month,Республика Карелия,здания
2025-03-31,943.16,rub_per_sqm_month,Республика Карелия,помещения
2025-03-31,44.66,rub_per_sqm_month,Республика Карелия,сооружения
2025-03-31,1032.92,rub_per_sqm_month,Республика Коми,здания
2025-03-31,480.69,rub_per_sqm_month,Республика Коми,помещения
2025-03-31,293.32,rub_per_sqm_month,Республика Коми,сооружения
2025-03-31,163.92,rub_per_sqm_month,Республика Крым,здания
2025-03-31,959.51,rub_per_sqm_month,Республика Крым,помещения
2025-03-31,772.66,rub_per_sqm_month,Республика Крым,сооружения
2025-03-31,88.64,rub_per_sqm_month,Республика Марий Эл,здания
2025-03-31,248.57,rub_per_sqm_month,Республика Марий Эл,помещения
2025-03-31,203.45,rub_per_sqm_month,Республика Марий Эл,сооружения
2025-03-31,250.8,rub_per_sqm_month,Республика Мордовия,здания
2025-03-31,243.93,rub_per_sqm_month,Республика Мордовия,помещения
2025-03-31,59.47,rub_per_sqm_month,Республика Мордовия,сооружения
2025-03-31,967.68,rub_per_sqm_month,Республика Саха (Якутия),здания
2025-03-31,1352.68,rub_per_sqm_month,Республика Саха (Якутия),помещения
2025-03-31,27.85,rub_per_sqm_month,Республика Саха (Якутия),сооружения
2025-03-31,480.78,rub_per_sqm_month,Республика Северная Осетия-Алания,здания
2025-03-31,2345.25,rub_per_sqm_month,Республика Северная Осетия-Алания,помещения
2025-03-31,364.8,rub_per_sqm_month,Республика Татарстан (Татарстан),здания
2025-03-31,456.63,rub_per_sqm_month,Республика Татарстан (Татарстан),машино-места
2025-03-31,901.05,rub_per_sqm_month,Республика Татарстан (Татарстан),помещения
2025-03-31,472.41,rub_per_sqm_month,Республика Татарстан (Татарстан),сооружения
2025-03-31,236.96,rub_per_sqm_month,Республика Тыва,здания
2025-03-31,243.56,rub_per_sqm_month,Республика Хакасия,здания
2025-03-31,200.3,rub_per_sqm_month,Республика Хакасия,помещения
2025-03-31,236.9,rub_per_sqm_month,Республика Хакасия,сооружения
2025-03-31,3638.03,rub_per_sqm_month,Российская Федерация,здания
2025-03-31,990.41,rub_per_sqm_month,Российская Федерация,машино-места
2025-03-31,1640.38,rub_per_sqm_month,Российская Федерация,помещения
2025-03-31,215.77,rub_per_sqm_month,Российская Федерация,сооружения
2025-03-31,517.58,rub_per_sqm_month,Ростовская область,здания
2025-03-31,334.58,rub_per_sqm_month,Ростовская область,машино-места
2025-03-31,703.29,rub_per_sqm_month,Ростовская область,помещения
2025-03-31,735.23,rub_per_sqm_month,Ростовская область,сооружения
2025-03-31,238.6,rub_per_sqm_month,Рязанская область,здания
2025-03-31,132.16,rub_per_sqm_month,Рязанская область,машино-места
2025-03-31,307.71,rub_per_sqm_month,Рязанская область,помещения
2025-03-31,332.16,rub_per_sqm_month,Самарская область,здания
2025-03-31,1127.82,rub_per_sqm_month,Самарская область,машино-места
2025-03-31,998.76,rub_per_sqm_month,Самарская область,помещения
2025-03-31,104.25,rub_per_sqm_month,Самарская область,сооружения
2025-03-31,475.02,rub_per_sqm_month,Саратовская область,здания
2025-03-31,82.14,rub_per_sqm_month,Саратовская область,машино-места
2025-03-31,389.15,rub_per_sqm_month,Саратовская область,помещения
2025-03-31,198.33,rub_per_sqm_month,Саратовская область,сооружения
2025-03-31,983.75,rub_per_sqm_month,Сахалинская область,здания
2025-03-31,255.06,rub_per_sqm_month,Сахалинская область,машино-места
2025-03-31,1496.89,rub_per_sqm_month,Сахалинская область,помещения
2025-03-31,274.08,rub_per_sqm_month,Сахалинская область,сооружения
2025-03-31,572.06,rub_per_sqm_month,Свердловская область,здания
2025-03-31,203.91,rub_per_sqm_month,Свердловская область,машино-места
2025-03-31,782.94,rub_per_sqm_month,Свердловская область,помещения
2025-03-31,300.69,rub_per_sqm_month,Свердловская область,сооружения
