date,value,unit,region,breakdown
2015-03-21,13.16,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-04-01,13.175,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-04-11,12.975,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-04-21,12.875,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-05-01,12.4,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-05-11,11.66,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-05-21,11.335,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-06-01,11.59,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-06-11,11.59,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-06-21,11.49,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-07-01,11.042,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-07-11,10.775,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-07-21,10.775,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-08-01,10.415,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-08-11,10.797,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-08-21,10.462,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-09-01,10.512,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-09-11,10.512,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-09-21,10.512,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-10-01,10.352,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-10-11,10.352,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-10-21,10.217,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-11-01,9.917,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-11-11,9.917,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-11-21,9.927,percent_annual,RU,top10_max_deposit_rate|decade_III
2015-12-01,9.899,percent_annual,RU,top10_max_deposit_rate|decade_I
2015-12-11,10.059,percent_annual,RU,top10_max_deposit_rate|decade_II
2015-12-21,10.099,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-01-01,9.999,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-01-11,9.874,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-01-21,9.949,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-02-01,9.759,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-02-11,9.759,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-02-21,9.759,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-03-01,9.789,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-03-11,9.774,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-03-21,9.774,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-04-01,9.649,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-04-11,9.745,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-04-21,9.845,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-05-01,9.755,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-05-11,9.755,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-05-21,9.755,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-06-01,9.425,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-06-11,9.3,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-06-21,9.23,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-07-01,9.13,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-07-11,8.85,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-07-21,8.82,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-08-01,8.83,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-08-11,8.735,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-08-21,8.715,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-09-01,8.715,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-09-11,8.715,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-09-21,8.69,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-10-01,8.66,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-10-11,8.79,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-10-21,8.775,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-11-01,8.735,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-11-11,8.67,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-11-21,8.64,percent_annual,RU,top10_max_deposit_rate|decade_III
2016-12-01,8.49,percent_annual,RU,top10_max_deposit_rate|decade_I
2016-12-11,8.4,percent_annual,RU,top10_max_deposit_rate|decade_II
2016-12-21,8.4,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-01-01,8.4,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-01-11,8.29,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-01-21,8.175,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-02-01,8.055,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-02-11,8.035,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-02-21,8.07,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-03-01,8.045,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-03-11,8.045,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-03-21,8.015,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-04-01,7.798,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-04-11,7.938,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-04-21,7.888,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-05-01,7.918,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-05-11,7.693,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-05-21,7.583,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-06-01,7.593,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-06-11,7.453,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-06-21,7.453,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-07-01,7.363,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-07-11,7.465,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-07-21,7.455,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-08-01,7.43,percent_annual,RU,top10_max_deposit_rate|decade_I
