date,value,unit,region,breakdown
2015-12-31,0.989512,probability,RU,un_wpp2024|male|age=044|px
2015-12-31,25.8099,years,RU,un_wpp2024|male|age=045|ex
2015-12-31,0.988798,probability,RU,un_wpp2024|male|age=045|px
2015-12-31,25.0966,years,RU,un_wpp2024|male|age=046|ex
2015-12-31,0.988053,probability,RU,un_wpp2024|male|age=046|px
2015-12-31,24.394,years,RU,un_wpp2024|male|age=047|ex
2015-12-31,0.98729,probability,RU,un_wpp2024|male|age=047|px
2015-12-31,23.7016,years,RU,un_wpp2024|male|age=048|ex
2015-12-31,0.986523,probability,RU,un_wpp2024|male|age=048|px
2015-12-31,23.0186,years,RU,un_wpp2024|male|age=049|ex
2015-12-31,0.985745,probability,RU,un_wpp2024|male|age=049|px
2015-12-31,22.3442,years,RU,un_wpp2024|male|age=050|ex
2015-12-31,0.984939,probability,RU,un_wpp2024|male|age=050|px
2015-12-31,21.6782,years,RU,un_wpp2024|male|age=051|ex
2015-12-31,0.984052,probability,RU,un_wpp2024|male|age=051|px
2015-12-31,21.0214,years,RU,un_wpp2024|male|age=052|ex
2015-12-31,0.983064,probability,RU,un_wpp2024|male|age=052|px
2015-12-31,20.375,years,RU,un_wpp2024|male|age=053|ex
2015-12-31,0.981959,probability,RU,un_wpp2024|male|age=053|px
2015-12-31,19.7401,years,RU,un_wpp2024|male|age=054|ex
2015-12-31,0.980747,probability,RU,un_wpp2024|male|age=054|px
2015-12-31,19.1178,years,RU,un_wpp2024|male|age=055|ex
2015-12-31,0.979448,probability,RU,un_wpp2024|male|age=055|px
2015-12-31,18.5085,years,RU,un_wpp2024|male|age=056|ex
2015-12-31,0.978129,probability,RU,un_wpp2024|male|age=056|px
2015-12-31,17.9112,years,RU,un_wpp2024|male|age=057|ex
2015-12-31,0.976813,probability,RU,un_wpp2024|male|age=057|px
2015-12-31,17.3245,years,RU,un_wpp2024|male|age=058|ex
2015-12-31,0.975512,probability,RU,un_wpp2024|male|age=058|px
2015-12-31,16.7468,years,RU,un_wpp2024|male|age=059|ex
2015-12-31,0.974214,probability,RU,un_wpp2024|male|age=059|px
2015-12-31,16.1769,years,RU,un_wpp2024|male|age=060|ex
2015-12-31,0.972884,probability,RU,un_wpp2024|male|age=060|px
2015-12-31,15.6138,years,RU,un_wpp2024|male|age=061|ex
2015-12-31,0.971456,probability,RU,un_wpp2024|male|age=061|px
2015-12-31,15.0579,years,RU,un_wpp2024|male|age=062|ex
2015-12-31,0.969917,probability,RU,un_wpp2024|male|age=062|px
2015-12-31,14.5094,years,RU,un_wpp2024|male|age=063|ex
2015-12-31,0.968274,probability,RU,un_wpp2024|male|age=063|px
2015-12-31,13.9685,years,RU,un_wpp2024|male|age=064|ex
2015-12-31,0.966546,probability,RU,un_wpp2024|male|age=064|px
2015-12-31,13.4346,years,RU,un_wpp2024|male|age=065|ex
2015-12-31,0.964725,probability,RU,un_wpp2024|male|age=065|px
2015-12-31,12.9076,years,RU,un_wpp2024|male|age=066|ex
2015-12-31,0.962781,probability,RU,un_wpp2024|male|age=066|px
2015-12-31,12.3872,years,RU,un_wpp2024|male|age=067|ex
2015-12-31,0.960698,probability,RU,un_wpp2024|male|age=067|px
2015-12-31,11.8735,years,RU,un_wpp2024|male|age=068|ex
2015-12-31,0.958472,probability,RU,un_wpp2024|male|age=068|px
2015-12-31,11.3663,years,RU,un_wpp2024|male|age=069|ex
2015-12-31,0.956111,probability,RU,un_wpp2024|male|age=069|px
2015-12-31,10.8651,years,RU,un_wpp2024|male|age=070|ex
2015-12-31,0.953607,probability,RU,un_wpp2024|male|age=070|px
2015-12-31,10.3694,years,RU,un_wpp2024|male|age=071|ex
2015-12-31,0.949998,probability,RU,un_wpp2024|male|age=071|px
2015-12-31,9.8889,years,RU,un_wpp2024|male|age=072|ex
2015-12-31,0.946124,probability,RU,un_wpp2024|male|age=072|px
2015-12-31,9.4235,years,RU,un_wpp2024|male|age=073|ex
2015-12-31,0.941998,probability,RU,un_wpp2024|male|age=073|px
2015-12-31,8.9729,years,RU,un_wpp2024|male|age=074|ex
2015-12-31,0.93762,probability,RU,un_wpp2024|male|age=074|px
2015-12-31,8.5366,years,RU,un_wpp2024|male|age=075|ex
2015-12-31,0.932953,probability,RU,un_wpp2024|male|age=075|px
2015-12-31,8.1142,years,RU,un_wpp2024|male|age=076|ex
2015-12-31,0.927857,probability,RU,un_wpp2024|male|age=076|px
2015-12-31,7.7062,years,RU,un_wpp2024|male|age=077|ex
2015-12-31,0.922262,probability,RU,un_wpp2024|male|age=077|px
2015-12-31,7.3136,years,RU,un_wpp2024|male|age=078|ex
2015-12-31,0.916131,probability,RU,un_wpp2024|male|age=078|px
2015-12-31,6.9374,years,RU,un_wpp2024|male|age=079|ex
2015-12-31,0.909476,probability,RU,un_wpp2024|male|age=079|px
2015-12-31,6.5781,years,RU,un_wpp2024|male|age=080|ex
2015-12-31,0.902855,probability,RU,un_wpp2024|male|age=080|px
2015-12-31,6.2321,years,RU,un_wpp2024|male|age=081|ex
2015-12-31,0.89497,probability,RU,un_wpp2024|male|age=081|px
2015-12-31,5.9048,years,RU,un_wpp2024|male|age=082|ex
2015-12-31,0.886647,probability,RU,un_wpp2024|male|age=082|px
2015-12-31,5.5958,years,RU,un_wpp2024|male|age=083|ex
2015-12-31,0.8779,probability,RU,un_wpp2024|male|age=083|px
2015-12-31,5.3046,years,RU,un_wpp2024|male|age=084|ex
2015-12-31,0.868749,probability,RU,un_wpp2024|male|age=084|px
2015-12-31,5.0304,years,RU,un_wpp2024|male|age=085|ex
2015-12-31,0.859221,probability,RU,un_wpp2024|male|age=085|px
2015-12-31,4.7727,years,RU,un_wpp2024|male|age=086|ex
2015-12-31,0.849353,probability,RU,un_wpp2024|male|age=086|px
2015-12-31,4.5305,years,RU,un_wpp2024|male|age=087|ex
2015-12-31,0.839191,probability,RU,un_wpp2024|male|age=087|px
2015-12-31,4.3029,years,RU,un_wpp2024|male|age=088|ex
2015-12-31,0.828786,probability,RU,un_wpp2024|male|age=088|px
2015-12-31,4.0885,years,RU,un_wpp2024|male|age=089|ex
2015-12-31,0.818202,probability,RU,un_wpp2024|male|age=089|px
2015-12-31,3.8858,years,RU,un_wpp2024|male|age=090|ex
2015-12-31,0.807509,probability,RU,un_wpp2024|male|age=090|px
2015-12-31,3.693,years,RU,un_wpp2024|male|age=091|ex
2015-12-31,0.795625,probability,RU,un_wpp2024|male|age=091|px
2015-12-31,3.5131,years,RU,un_wpp2024|male|age=092|ex
2015-12-31,0.783675,probability,RU,un_wpp2024|male|age=092|px
2015-12-31,3.3449,years,RU,un_wpp2024|male|age=093|ex
2015-12-31,0.771747,probability,RU,un_wpp2024|male|age=093|px
2015-12-31,3.1863,years,RU,un_wpp2024|male|age=094|ex
2015-12-31,0.759931,probability,RU,un_wpp2024|male|age=094|px
2015-12-31,3.0349,years,RU,un_wpp2024|male|age=095|ex
2015-12-31,0.746982,probability,RU,un_wpp2024|male|age=095|px
2015-12-31,2.8936,years,RU,un_wpp2024|male|age=096|ex
2015-12-31,0.733997,probability,RU,un_wpp2024|male|age=096|px
2015-12-31,2.761,years,RU,un_wpp2024|male|age=097|ex
2015-12-31,0.720796,probability,RU,un_wpp2024|male|age=097|px
2015-12-31,2.6368,years,RU,un_wpp2024|male|age=098|ex
2015-12-31,0.707418,probability,RU,un_wpp2024|male|age=098|px
2015-12-31,2.5205,years,RU,un_wpp2024|male|age=099|ex
2015-12-31,0.693906,probability,RU,un_wpp2024|male|age=099|px
2015-12-31,2.4118,years,RU,un_wpp2024|male|age=100|ex
2015-12-31,0,probability,RU,un_wpp2024|male|age=100|px
2016-12-31,66.5881,years,RU,un_wpp2024|male|age=000|ex
2016-12-31,0.993449,probability,RU,un_wpp2024|male|age=000|px
2016-12-31,66.0262,years,RU,un_wpp2024|male|age=001|ex
2016-12-31,0.999439,probability,RU,un_wpp2024|male|age=001|px
2016-12-31,65.063,years,RU,un_wpp2024|male|age=002|ex
2016-12-31,0.999601,probability,RU,un_wpp2024|male|age=002|px
2016-12-31,64.0888,years,RU,un_wpp2024|male|age=003|ex
2016-12-31,0.99967,probability,RU,un_wpp2024|male|age=003|px
2016-12-31,63.1099,years,RU,un_wpp2024|male|age=004|ex
2016-12-31,0.999708,probability,RU,un_wpp2024|male|age=004|px
2016-12-31,62.1281,years,RU,un_wpp2024|male|age=005|ex
2016-12-31,0.99974,probability,RU,un_wpp2024|male|age=005|px
2016-12-31,61.1442,years,RU,un_wpp2024|male|age=006|ex
2016-12-31,0.999756,probability,RU,un_wpp2024|male|age=006|px
2016-12-31,60.159,years,RU,un_wpp2024|male|age=007|ex
2016-12-31,0.999762,probability,RU,un_wpp2024|male|age=007|px
2016-12-31,59.1732,years,RU,un_wpp2024|male|age=008|ex
2016-12-31,0.999764,probability,RU,un_wpp2024|male|age=008|px
2016-12-31,58.187,years,RU,un_wpp2024|male|age=009|ex
2016-12-31,0.999766,probability,RU,un_wpp2024|male|age=009|px
2016-12-31,57.2005,years,RU,un_wpp2024|male|age=010|ex
2016-12-31,0.999772,probability,RU,un_wpp2024|male|age=010|px
2016-12-31,56.2134,years,RU,un_wpp2024|male|age=011|ex
2016-12-31,0.99976,probability,RU,un_wpp2024|male|age=011|px
2016-12-31,55.2268,years,RU,un_wpp2024|male|age=012|ex
2016-12-31,0.999732,probability,RU,un_wpp2024|male|age=012|px
2016-12-31,54.2415,years,RU,un_wpp2024|male|age=013|ex
2016-12-31,0.999674,probability,RU,un_wpp2024|male|age=013|px
2016-12-31,53.259,years,RU,un_wpp2024|male|age=014|ex
2016-12-31,0.999572,probability,RU,un_wpp2024|male|age=014|px
2016-12-31,52.2816,years,RU,un_wpp2024|male|age=015|ex
2016-12-31,0.999425,probability,RU,un_wpp2024|male|age=015|px
2016-12-31,51.3114,years,RU,un_wpp2024|male|age=016|ex
2016-12-31,0.999253,probability,RU,un_wpp2024|male|age=016|px
2016-12-31,50.3494,years,RU,un_wpp2024|male|age=017|ex
2016-12-31,0.999062,probability,RU,un_wpp2024|male|age=017|px
2016-12-31,49.3962,years,RU,un_wpp2024|male|age=018|ex
2016-12-31,0.99885,probability,RU,un_wpp2024|male|age=018|px
2016-12-31,48.4524,years,RU,un_wpp2024|male|age=019|ex
2016-12-31,0.998607,probability,RU,un_wpp2024|male|age=019|px
2016-12-31,47.5193,years,RU,un_wpp2024|male|age=020|ex
2016-12-31,0.998336,probability,RU,un_wpp2024|male|age=020|px
2016-12-31,46.5977,years,RU,un_wpp2024|male|age=021|ex
2016-12-31,0.998166,probability,RU,un_wpp2024|male|age=021|px
2016-12-31,45.6824,years,RU,un_wpp2024|male|age=022|ex
2016-12-31,0.998031,probability,RU,un_wpp2024|male|age=022|px
2016-12-31,44.7716,years,RU,un_wpp2024|male|age=023|ex
2016-12-31,0.997934,probability,RU,un_wpp2024|male|age=023|px
2016-12-31,43.8632,years,RU,un_wpp2024|male|age=024|ex
2016-12-31,0.997861,probability,RU,un_wpp2024|male|age=024|px
2016-12-31,42.9562,years,RU,un_wpp2024|male|age=025|ex
2016-12-31,0.997801,probability,RU,un_wpp2024|male|age=025|px
2016-12-31,42.0498,years,RU,un_wpp2024|male|age=026|ex
2016-12-31,0.997723,probability,RU,un_wpp2024|male|age=026|px
2016-12-31,41.1446,years,RU,un_wpp2024|male|age=027|ex
2016-12-31,0.997621,probability,RU,un_wpp2024|male|age=027|px
2016-12-31,40.2415,years,RU,un_wpp2024|male|age=028|ex
2016-12-31,0.997486,probability,RU,un_wpp2024|male|age=028|px
2016-12-31,39.3417,years,RU,un_wpp2024|male|age=029|ex
2016-12-31,0.997318,probability,RU,un_wpp2024|male|age=029|px
2016-12-31,38.4461,years,RU,un_wpp2024|male|age=030|ex
2016-12-31,0.997114,probability,RU,un_wpp2024|male|age=030|px
2016-12-31,37.556,years,RU,un_wpp2024|male|age=031|ex
2016-12-31,0.996882,probability,RU,un_wpp2024|male|age=031|px
2016-12-31,36.6719,years,RU,un_wpp2024|male|age=032|ex
2016-12-31,0.996619,probability,RU,un_wpp2024|male|age=032|px
2016-12-31,35.7946,years,RU,un_wpp2024|male|age=033|ex
2016-12-31,0.996318,probability,RU,un_wpp2024|male|age=033|px
2016-12-31,34.925,years,RU,un_wpp2024|male|age=034|ex
2016-12-31,0.995969,probability,RU,un_wpp2024|male|age=034|px
2016-12-31,34.0644,years,RU,un_wpp2024|male|age=035|ex
2016-12-31,0.995558,probability,RU,un_wpp2024|male|age=035|px
2016-12-31,33.2141,years,RU,un_wpp2024|male|age=036|ex
2016-12-31,0.995073,probability,RU,un_wpp2024|male|age=036|px
2016-12-31,32.3761,years,RU,un_wpp2024|male|age=037|ex
2016-12-31,0.994497,probability,RU,un_wpp2024|male|age=037|px
2016-12-31,31.5525,years,RU,un_wpp2024|male|age=038|ex
2016-12-31,0.993816,probability,RU,un_wpp2024|male|age=038|px
2016-12-31,30.7457,years,RU,un_wpp2024|male|age=039|ex
2016-12-31,0.993012,probability,RU,un_wpp2024|male|age=039|px
2016-12-31,29.9586,years,RU,un_wpp2024|male|age=040|ex
2016-12-31,0.992067,probability,RU,un_wpp2024|male|age=040|px
2016-12-31,29.1941,years,RU,un_wpp2024|male|age=041|ex
2016-12-31,0.991679,probability,RU,un_wpp2024|male|age=041|px
2016-12-31,28.4349,years,RU,un_wpp2024|male|age=042|ex
2016-12-31,0.991224,probability,RU,un_wpp2024|male|age=042|px
2016-12-31,27.6822,years,RU,un_wpp2024|male|age=043|ex
2016-12-31,0.990688,probability,RU,un_wpp2024|male|age=043|px
2016-12-31,26.9377,years,RU,un_wpp2024|male|age=044|ex
2016-12-31,0.990069,probability,RU,un_wpp2024|male|age=044|px
2016-12-31,26.2029,years,RU,un_wpp2024|male|age=045|ex
2016-12-31,0.989379,probability,RU,un_wpp2024|male|age=045|px
2016-12-31,25.4788,years,RU,un_wpp2024|male|age=046|ex
2016-12-31,0.988656,probability,RU,un_wpp2024|male|age=046|px
2016-12-31,24.7655,years,RU,un_wpp2024|male|age=047|ex
2016-12-31,0.987915,probability,RU,un_wpp2024|male|age=047|px
2016-12-31,24.0623,years,RU,un_wpp2024|male|age=048|ex
2016-12-31,0.987167,probability,RU,un_wpp2024|male|age=048|px
2016-12-31,23.3686,years,RU,un_wpp2024|male|age=049|ex
2016-12-31,0.986407,probability,RU,un_wpp2024|male|age=049|px
2016-12-31,22.6837,years,RU,un_wpp2024|male|age=050|ex
2016-12-31,0.985619,probability,RU,un_wpp2024|male|age=050|px
2016-12-31,22.0074,years,RU,un_wpp2024|male|age=051|ex
2016-12-31,0.984751,probability,RU,un_wpp2024|male|age=051|px
2016-12-31,21.3404,years,RU,un_wpp2024|male|age=052|ex
2016-12-31,0.983783,probability,RU,un_wpp2024|male|age=052|px
2016-12-31,20.684,years,RU,un_wpp2024|male|age=053|ex
2016-12-31,0.9827,probability,RU,un_wpp2024|male|age=053|px
2016-12-31,20.0393,years,RU,un_wpp2024|male|age=054|ex
2016-12-31,0.981512,probability,RU,un_wpp2024|male|age=054|px
2016-12-31,19.4074,years,RU,un_wpp2024|male|age=055|ex
2016-12-31,0.980236,probability,RU,un_wpp2024|male|age=055|px
2016-12-31,18.7886,years,RU,un_wpp2024|male|age=056|ex
2016-12-31,0.978939,probability,RU,un_wpp2024|male|age=056|px
2016-12-31,18.1821,years,RU,un_wpp2024|male|age=057|ex
2016-12-31,0.97764,probability,RU,un_wpp2024|male|age=057|px
2016-12-31,17.5865,years,RU,un_wpp2024|male|age=058|ex
2016-12-31,0.976352,probability,RU,un_wpp2024|male|age=058|px
2016-12-31,17.0003,years,RU,un_wpp2024|male|age=059|ex
2016-12-31,0.975063,probability,RU,un_wpp2024|male|age=059|px
2016-12-31,16.4223,years,RU,un_wpp2024|male|age=060|ex
2016-12-31,0.973741,probability,RU,un_wpp2024|male|age=060|px
2016-12-31,15.8517,years,RU,un_wpp2024|male|age=061|ex
2016-12-31,0.97232,probability,RU,un_wpp2024|male|age=061|px
2016-12-31,15.2887,years,RU,un_wpp2024|male|age=062|ex
2016-12-31,0.970786,probability,RU,un_wpp2024|male|age=062|px
2016-12-31,14.7338,years,RU,un_wpp2024|male|age=063|ex
2016-12-31,0.969147,probability,RU,un_wpp2024|male|age=063|px
2016-12-31,14.1869,years,RU,un_wpp2024|male|age=064|ex
2016-12-31,0.967421,probability,RU,un_wpp2024|male|age=064|px
2016-12-31,13.6478,years,RU,un_wpp2024|male|age=065|ex
2016-12-31,0.965599,probability,RU,un_wpp2024|male|age=065|px
2016-12-31,13.1162,years,RU,un_wpp2024|male|age=066|ex
2016-12-31,0.963653,probability,RU,un_wpp2024|male|age=066|px
2016-12-31,12.5921,years,RU,un_wpp2024|male|age=067|ex
2016-12-31,0.961565,probability,RU,un_wpp2024|male|age=067|px
2016-12-31,12.0754,years,RU,un_wpp2024|male|age=068|ex
2016-12-31,0.959332,probability,RU,un_wpp2024|male|age=068|px
2016-12-31,11.5661,years,RU,un_wpp2024|male|age=069|ex
2016-12-31,0.95696,probability,RU,un_wpp2024|male|age=069|px
2016-12-31,11.0638,years,RU,un_wpp2024|male|age=070|ex
2016-12-31,0.954441,probability,RU,un_wpp2024|male|age=070|px
2016-12-31,10.5681,years,RU,un_wpp2024|male|age=071|ex
2016-12-31,0.950962,probability,RU,un_wpp2024|male|age=071|px
2016-12-31,10.0872,years,RU,un_wpp2024|male|age=072|ex
2016-12-31,0.947231,probability,RU,un_wpp2024|male|age=072|px
2016-12-31,9.6213,years,RU,un_wpp2024|male|age=073|ex
2016-12-31,0.943263,probability,RU,un_wpp2024|male|age=073|px
2016-12-31,9.17,years,RU,un_wpp2024|male|age=074|ex
2016-12-31,0.93906,probability,RU,un_wpp2024|male|age=074|px
2016-12-31,8.7326,years,RU,un_wpp2024|male|age=075|ex
2016-12-31,0.934584,probability,RU,un_wpp2024|male|age=075|px
2016-12-31,8.3089,years,RU,un_wpp2024|male|age=076|ex
2016-12-31,0.929701,probability,RU,un_wpp2024|male|age=076|px
2016-12-31,7.8993,years,RU,un_wpp2024|male|age=077|ex
2016-12-31,0.924344,probability,RU,un_wpp2024|male|age=077|px
2016-12-31,7.5049,years,RU,un_wpp2024|male|age=078|ex
2016-12-31,0.918478,probability,RU,un_wpp2024|male|age=078|px
2016-12-31,7.1267,years,RU,un_wpp2024|male|age=079|ex
2016-12-31,0.912117,probability,RU,un_wpp2024|male|age=079|px
2016-12-31,6.7652,years,RU,un_wpp2024|male|age=080|ex
2016-12-31,0.905804,probability,RU,un_wpp2024|male|age=080|px
2016-12-31,6.4167,years,RU,un_wpp2024|male|age=081|ex
2016-12-31,0.898278,probability,RU,un_wpp2024|male|age=081|px
2016-12-31,6.0867,years,RU,un_wpp2024|male|age=082|ex
2016-12-31,0.890346,probability,RU,un_wpp2024|male|age=082|px
2016-12-31,5.7748,years,RU,un_wpp2024|male|age=083|ex
2016-12-31,0.882019,probability,RU,un_wpp2024|male|age=083|px
2016-12-31,5.4803,years,RU,un_wpp2024|male|age=084|ex
2016-12-31,0.87332,probability,RU,un_wpp2024|male|age=084|px
2016-12-31,5.2028,years,RU,un_wpp2024|male|age=085|ex
2016-12-31,0.864274,probability,RU,un_wpp2024|male|age=085|px
2016-12-31,4.9413,years,RU,un_wpp2024|male|age=086|ex
2016-12-31,0.854919,probability,RU,un_wpp2024|male|age=086|px
2016-12-31,4.695,years,RU,un_wpp2024|male|age=087|ex
2016-12-31,0.845297,probability,RU,un_wpp2024|male|age=087|px
2016-12-31,4.4627,years,RU,un_wpp2024|male|age=088|ex
2016-12-31,0.835461,probability,RU,un_wpp2024|male|age=088|px
2016-12-31,4.2432,years,RU,un_wpp2024|male|age=089|ex
2016-12-31,0.825471,probability,RU,un_wpp2024|male|age=089|px
2016-12-31,4.0346,years,RU,un_wpp2024|male|age=090|ex
2016-12-31,0.815393,probability,RU,un_wpp2024|male|age=090|px
2016-12-31,3.8348,years,RU,un_wpp2024|male|age=091|ex
2016-12-31,0.803837,probability,RU,un_wpp2024|male|age=091|px
2016-12-31,3.6487,years,RU,un_wpp2024|male|age=092|ex
2016-12-31,0.7922,probability,RU,un_wpp2024|male|age=092|px
2016-12-31,3.4746,years,RU,un_wpp2024|male|age=093|ex
2016-12-31,0.780567,probability,RU,un_wpp2024|male|age=093|px
2016-12-31,3.3108,years,RU,un_wpp2024|male|age=094|ex
2016-12-31,0.769025,probability,RU,un_wpp2024|male|age=094|px
2016-12-31,3.155,years,RU,un_wpp2024|male|age=095|ex
2016-12-31,0.756766,probability,RU,un_wpp2024|male|age=095|px
2016-12-31,3.0084,years,RU,un_wpp2024|male|age=096|ex
2016-12-31,0.744184,probability,RU,un_wpp2024|male|age=096|px
2016-12-31,2.8706,years,RU,un_wpp2024|male|age=097|ex
2016-12-31,0.731365,probability,RU,un_wpp2024|male|age=097|px
2016-12-31,2.7414,years,RU,un_wpp2024|male|age=098|ex
2016-12-31,0.718344,probability,RU,un_wpp2024|male|age=098|px
2016-12-31,2.6202,years,RU,un_wpp2024|male|age=099|ex
2016-12-31,0.705159,probability,RU,un_wpp2024|male|age=099|px
2016-12-31,2.5067,years,RU,un_wpp2024|male|age=100|ex
2016-12-31,0,probability,RU,un_wpp2024|male|age=100|px
2017-12-31,67.6777,years,RU,un_wpp2024|male|age=000|ex
2017-12-31,0.994137,probability,RU,un_wpp2024|male|age=000|px
2017-12-31,67.076,years,RU,un_wpp2024|male|age=001|ex
2017-12-31,0.999493,probability,RU,un_wpp2024|male|age=001|px
2017-12-31,66.1098,years,RU,un_wpp2024|male|age=002|ex
2017-12-31,0.999634,probability,RU,un_wpp2024|male|age=002|px
2017-12-31,65.1338,years,RU,un_wpp2024|male|age=003|ex
2017-12-31,0.999693,probability,RU,un_wpp2024|male|age=003|px
2017-12-31,64.1537,years,RU,un_wpp2024|male|age=004|ex
2017-12-31,0.999725,probability,RU,un_wpp2024|male|age=004|px
2017-12-31,63.1712,years,RU,un_wpp2024|male|age=005|ex
2017-12-31,0.999751,probability,RU,un_wpp2024|male|age=005|px
2017-12-31,62.1868,years,RU,un_wpp2024|male|age=006|ex
2017-12-31,0.999765,probability,RU,un_wpp2024|male|age=006|px
2017-12-31,61.2014,years,RU,un_wpp2024|male|age=007|ex
2017-12-31,0.999769,probability,RU,un_wpp2024|male|age=007|px
2017-12-31,60.2154,years,RU,un_wpp2024|male|age=008|ex
2017-12-31,0.99977,probability,RU,un_wpp2024|male|age=008|px
2017-12-31,59.2291,years,RU,un_wpp2024|male|age=009|ex
2017-12-31,0.999771,probability,RU,un_wpp2024|male|age=009|px
2017-12-31,58.2426,years,RU,un_wpp2024|male|age=010|ex
2017-12-31,0.999775,probability,RU,un_wpp2024|male|age=010|px
2017-12-31,57.2556,years,RU,un_wpp2024|male|age=011|ex
2017-12-31,0.999765,probability,RU,un_wpp2024|male|age=011|px
2017-12-31,56.2689,years,RU,un_wpp2024|male|age=012|ex
2017-12-31,0.999741,probability,RU,un_wpp2024|male|age=012|px
2017-12-31,55.2834,years,RU,un_wpp2024|male|age=013|ex
2017-12-31,0.999687,probability,RU,un_wpp2024|male|age=013|px
2017-12-31,54.3005,years,RU,un_wpp2024|male|age=014|ex
2017-12-31,0.999593,probability,RU,un_wpp2024|male|age=014|px
2017-12-31,53.3224,years,RU,un_wpp2024|male|age=015|ex
2017-12-31,0.999459,probability,RU,un_wpp2024|male|age=015|px
2017-12-31,52.351,years,RU,un_wpp2024|male|age=016|ex
2017-12-31,0.999303,probability,RU,un_wpp2024|male|age=016|px
2017-12-31,51.3872,years,RU,un_wpp2024|male|age=017|ex
2017-12-31,0.999133,probability,RU,un_wpp2024|male|age=017|px
2017-12-31,50.4314,years,RU,un_wpp2024|male|age=018|ex
2017-12-31,0.998947,probability,RU,un_wpp2024|male|age=018|px
2017-12-31,49.484,years,RU,un_wpp2024|male|age=019|ex
2017-12-31,0.998736,probability,RU,un_wpp2024|male|age=019|px
2017-12-31,48.546,years,RU,un_wpp2024|male|age=020|ex
2017-12-31,0.998503,probability,RU,un_wpp2024|male|age=020|px
2017-12-31,47.618,years,RU,un_wpp2024|male|age=021|ex
2017-12-31,0.998351,probability,RU,un_wpp2024|male|age=021|px
2017-12-31,46.6958,years,RU,un_wpp2024|male|age=022|ex
2017-12-31,0.99823,probability,RU,un_wpp2024|male|age=022|px
2017-12-31,45.7777,years,RU,un_wpp2024|male|age=023|ex
2017-12-31,0.998143,probability,RU,un_wpp2024|male|age=023|px
2017-12-31,44.862,years,RU,un_wpp2024|male|age=024|ex
2017-12-31,0.998079,probability,RU,un_wpp2024|male|age=024|px
2017-12-31,43.9474,years,RU,un_wpp2024|male|age=025|ex
2017-12-31,0.998024,probability,RU,un_wpp2024|male|age=025|px
2017-12-31,43.0334,years,RU,un_wpp2024|male|age=026|ex
2017-12-31,0.997955,probability,RU,un_wpp2024|male|age=026|px
2017-12-31,42.1205,years,RU,un_wpp2024|male|age=027|ex
2017-12-31,0.997864,probability,RU,un_wpp2024|male|age=027|px
2017-12-31,41.2096,years,RU,un_wpp2024|male|age=028|ex
2017-12-31,0.997744,probability,RU,un_wpp2024|male|age=028|px
2017-12-31,40.3017,years,RU,un_wpp2024|male|age=029|ex
2017-12-31,0.997593,probability,RU,un_wpp2024|male|age=029|px
2017-12-31,39.3977,years,RU,un_wpp2024|male|age=030|ex
2017-12-31,0.997411,probability,RU,un_wpp2024|male|age=030|px
2017-12-31,38.4987,years,RU,un_wpp2024|male|age=031|ex
2017-12-31,0.997203,probability,RU,un_wpp2024|male|age=031|px
2017-12-31,37.6052,years,RU,un_wpp2024|male|age=032|ex
2017-12-31,0.996968,probability,RU,un_wpp2024|male|age=032|px
2017-12-31,36.7181,years,RU,un_wpp2024|male|age=033|ex
2017-12-31,0.996699,probability,RU,un_wpp2024|male|age=033|px
2017-12-31,35.838,years,RU,un_wpp2024|male|age=034|ex
2017-12-31,0.996386,probability,RU,un_wpp2024|male|age=034|px
2017-12-31,34.9662,years,RU,un_wpp2024|male|age=035|ex
2017-12-31,0.996019,probability,RU,un_wpp2024|male|age=035|px
2017-12-31,34.104,years,RU,un_wpp2024|male|age=036|ex
2017-12-31,0.995585,probability,RU,un_wpp2024|male|age=036|px
2017-12-31,33.253,years,RU,un_wpp2024|male|age=037|ex
2017-12-31,0.99507,probability,RU,un_wpp2024|male|age=037|px
2017-12-31,32.4153,years,RU,un_wpp2024|male|age=038|ex
2017-12-31,0.994461,probability,RU,un_wpp2024|male|age=038|px
2017-12-31,31.593,years,RU,un_wpp2024|male|age=039|ex
2017-12-31,0.993742,probability,RU,un_wpp2024|male|age=039|px
2017-12-31,30.7888,years,RU,un_wpp2024|male|age=040|ex
2017-12-31,0.992897,probability,RU,un_wpp2024|male|age=040|px
2017-12-31,30.0055,years,RU,un_wpp2024|male|age=041|ex
2017-12-31,0.992534,probability,RU,un_wpp2024|male|age=041|px
2017-12-31,29.2275,years,RU,un_wpp2024|male|age=042|ex
2017-12-31,0.992108,probability,RU,un_wpp2024|male|age=042|px
2017-12-31,28.456,years,RU,un_wpp2024|male|age=043|ex
2017-12-31,0.991608,probability,RU,un_wpp2024|male|age=043|px
2017-12-31,27.6926,years,RU,un_wpp2024|male|age=044|ex
2017-12-31,0.991032,probability,RU,un_wpp2024|male|age=044|px
2017-12-31,26.9386,years,RU,un_wpp2024|male|age=045|ex
2017-12-31,0.990387,probability,RU,un_wpp2024|male|age=045|px
2017-12-31,26.1953,years,RU,un_wpp2024|male|age=046|ex
2017-12-31,0.989711,probability,RU,un_wpp2024|male|age=046|px
2017-12-31,25.4624,years,RU,un_wpp2024|male|age=047|ex
2017-12-31,0.989015,probability,RU,un_wpp2024|male|age=047|px
2017-12-31,24.7397,years,RU,un_wpp2024|male|age=048|ex
